9, 0.02, 0.53, -0.21, 0.01, 13.36, 0.42, -5.76, 0.95, -0.19, 0.22, 0.79, -0.11, 0.39, 0.40, 0.24, 7.90, 0.33, 0.67, 0.72, 0.08, 0.53, -0.29, 6.68, -5.69, 0.61, 0.91, -0.11, 0.49, 0.34, 0.41, 0.18, -3.42, 7.80, -0.80, 0.99, 0.26, 0.35, 0.71, -0.22, 0.25, -0.08, -5.26, 0.05, 0.96, -0.32, -0.06, 0.33, 0.51, 0.21
52.67, -25.20, -4.40, 0.48, -0.77, 0.35, 0.27, 0.38, 0.29, 150.90, 25.58, -42.51, 0.33, 0.97, -0.22, 0.53, -0.38, -0.20, -40.55, 50.79, 99.95, -0.36, 0.67, 0.71, -0.55, 0.34, 0.01, 15.45, -50.89, 30.43, 0.28, -0.96, 0.27, 0.03, 0.70, 0.27, 70.24, -45.01, 26.79, 0.60, -0.68, 0.51, 0.64, 0.33, 0.66, 85.91, 26.83, -28.89, 0.66, 0.77, 0.06, 0.37, 0.08, -0.28
84.47, -60.17, -2.32, 0.45, -0.80, 0.29, 0.27, 0.36, 0.30, 229.62, 32.88, -54.86, 0.47, 0.65, 0.59, 0.55, -0.32, -0.23, -64.41, 59.06, 139.36, -0.59, 0.46, 0.61, -0.56, 0.38, -0.01, -19.96, -98.79, 12.19, -0.12, -0.90, 0.23, 0.05, 0.70, 0.27, 59.56, -45.87, 19.45, 0.55, -0.67, 0.27, 0.65, 0.31, 0.67, 58.75, 37.27, -2.01, 0.74, 0.49, 0.05, 0.38, 0.11, -0.29
50.57, -28.25, -9.66, 0.48, -0.77, 0.16, 0.29, 0.33, 0.32, 115.71, 14.71, -20.52, 0.60, 0.75, 0.17, 0.56, -0.25, -0.26, -92.44, 61.59, 88.23, -0.45, 0.60, 0.70, -0.58, 0.42, -0.02, -36.10, -37.75, 12.37, 0.35, -0.92, 0.33, 0.07, 0.70, 0.25, 57.76, -34.13, 3.50, 0.61, -0.64, 0.48, 0.66, 0.29, 0.68, 66.57, 28.02, -7.39, 0.70, 0.80, 0.16, 0.40, 0.13, -0.30
72.41, -18.94, -10.33, 0.57, -0.69, 0.18, 0.30, 0.32, 0.34, 243.76, 0.52, 9.22, 0.41, 0.72, 0.19, 0.56, -0.19, -0.27, -113.09, 65.53, 118.57, -0.73, 0.67, 0.57, -0.58, 0.45, -0.03, -111.28, -57.80, 57.98, 0.25, -0.98, 0.39, 0.09, 0.71, 0.23, 95.31, -62.80, 33.05, 0.63, -0.68, 0.30, 0.67, 0.26, 0.68, 101.83, 39.01, -24.49, 0.69, 0.53, 0.06, 0.40, 0.15, -0.28
90.56, -66.95, 6.41, 0.44, -0.75, 0.10, 0.31, 0.29, 0.36, 244.96, 10.06, 28.10, 0.53, 0.42, 0.77, 0.56, -0.10, -0.26, -100.59, 110.27, 110.14, -0.49, 0.66, 0.59, -0.58, 0.49, -0.06, -222.44, -34.90, 73.31, 0.37, -0.74, 0.47, 0.12, 0.73, 0.15, 100.53, -56.71, 39.40, 0.65, -0.61, 0.32, 0.69, 0.23, 0.68, 98.18, 66.10, -30.04, 0.72, 0.64, 0.16, 0.41, 0.18, -0.28
109.28, -72.08, 7.65, 0.60, -0.64, 0.10, 0.33, 0.25, 0.36, 244.96, 31.79, 69.65, 0.35, 0.41, 0.65, 0.57, -0.00, -0.24, -89.74, 104.66, 112.26, -0.83, 0.74, 0.54, -0.57, 0.51, -0.09, -245.00, -27.98, 123.70, 0.39, -0.76, 0.74, 0.15, 0.73, 0.08, 125.80, -95.82, 72.79, 0.84, -0.52, 0.36, 0.73, 0.18, 0.68, 140.02, 82.83, -57.99, 0.68, 0.54, 0.10, 0.43, 0.23, -0.27
145.97, -124.22, 30.19, 0.66, -0.58, -0.01, 0.38, 0.19, 0.37, 244.96, 116.52, 114.53, 0.60, 0.20, 0.76, 0.60, 0.07, -0.20, -62.01, 206.53, 143.48, -0.69, 0.76, 0.52, -0.55, 0.54, -0.16, -158.29, 18.34, 167.66, 0.57, -0.30, 0.59, 0.21, 0.69, -0.01, 150.21, -127.96, 92.76, 0.80, -0.47, 0.21, 0.76, 0.12, 0.67, 162.43, 128.09, -63.28, 0.91, 0.41, 0.05, 0.45, 0.28, -0.23
168.43, -135.82, 32.97, 0.73, -0.48, -0.07, 0.42, 0.13, 0.37, 244.96, 117.06, 121.21, 0.79, 0.04, 0.73, 0.65, 0.11, -0.08, -25.88, 212.28, 148.03, -0.49, 0.66, 0.66, -0.49, 0.58, -0.22, -82.24, 31.08, 150.92, 0.69, -0.25, 0.78, 0.24, 0.65, -0.03, 164.50, -135.15, 98.10, 1.00, -0.38, 0.23, 0.79, 0.04, 0.62, 180.88, 132.81, -63.35, 0.92, 0.29, 0.02, 0.47, 0.33, -0.19
184.08, -138.12, 25.69, 0.73, -0.40, -0.10, 0.46, 0.06, 0.34, 236.63, 132.14, 152.17, 0.71, -0.14, 0.82, 0.73, 0.13, 0.00, 6.69, 222.61, 146.24, -0.38, 0.57, 0.73, -0.43, 0.61, -0.27, -84.32, 51.75, 133.25, 0.64, -0.16, 0.72, 0.29, 0.59, -0.03, 171.64, -129.31, 99.91, 0.98, -0.19, 0.28, 0.81, -0.02, 0.58, 188.11, 123.13, -73.27, 1.05, 0.14, 0.05, 0.48, 0.39, -0.12
205.59, -134.94, 21.90, 0.75, -0.26, -0.06, 0.53, -0.03, 0.30, 173.14, 142.54, 143.46, 0.83, -0.06, 0.62, 0.78, 0.11, 0.09, -7.84, 234.09, 165.75, -0.26, 0.54, 0.81, -0.32, 0.65, -0.32, -105.46, 107.64, 103.05, 0.64, -0.11, 0.62, 0.31, 0.55, -0.03, 196.36, -105.43, 106.16, 0.97, -0.11, 0.22, 0.82, -0.09, 0.50, 208.97, 89.41, -84.60, 1.05, 0.08, -0.07, 0.47, 0.43, -0.06
217.78, -102.61, 18.24, 0.79, -0.16, -0.06, 0.53, -0.08, 0.25, 106.80, 141.80, 104.05, 0.79, -0.06, 0.50, 0.81, 0.06, 0.18, 14.82, 208.86, 171.91, -0.26, 0.47, 0.78, -0.24, 0.67, -0.34, -32.52, 140.63, 57.36, 0.85, 0.04, 0.58, 0.33, 0.52, 0.01, 190.83, -73.20, 104.86, 1.03, -0.04, 0.25, 0.82, -0.13, 0.45, 202.82, 57.38, -87.02, 1.05, -0.07, -0.09, 0.45, 0.47, 0.02
205.12, -78.07, 15.47, 0.82, -0.07, -0.07, 0.55, -0.13, 0.20, 153.15, 116.45, 58.19, 0.98, -0.09, 0.26, 0.82, 0.03, 0.23, -0.63, 185.87, 140.34, 0.24, 0.30, 0.98, -0.15, 0.68, -0.34, 36.40, 88.37, 24.02, 0.93, -0.09, 0.56, 0.34, 0.51, 0.05, 161.35, -31.73, 80.56, 1.01, -0.06, 0.19, 0.80, -0.18, 0.38, 171.73, 21.79, -62.72, 1.16, -0.25, -0.10, 0.42, 0.48, 0.07
149.71, -18.91, 7.25, 0.70, -0.10, -0.03, 0.55, -0.16, 0.14, 94.69, 40.71, 3.63, 0.80, -0.11, 0.35, 0.81, 0.01, 0.29, -68.23, 117.91, 74.98, -0.00, 0.37, 1.04, -0.07, 0.66, -0.34, 57.17, 8.26, -0.60, 0.81, -0.00, 0.37, 0.35, 0.51, 0.08, 113.51, 24.66, 73.10, 0.95, 0.13, 0.37, 0.78, -0.19, 0.34, 113.71, -32.55, -94.84, 1.01, -0.10, -0.05, 0.41, 0.49, 0.11
