-0.17, -0.03, 0.61, 0.39, -3.75, 3.57, 3.66, 0.75, -0.58, 0.34, 0.69, 0.24, 0.70, -0.16, 1.66, -3.07, 0.74, 0.63, 0.13, 0.42, 0.14, -0.24
-4.71, -1.04, 0.17, 0.42, -0.86, 0.37, 0.37, 0.35, 0.30, 9.15, 4.69, -1.08, 0.27, 0.96, 0.09, 0.43, -0.39, -0.20, -3.14, 2.79, 0.18, -0.20, 0.62, 0.81, -0.51, 0.32, -0.08, 7.33, -2.03, 2.15, 0.40, 0.86, 0.27, 0.16, 0.17, -0.29, -3.45, 4.87, -0.73, 0.69, -0.62, 0.69, 0.72, 0.33, 0.59, 1.95, -1.23, -0.31, 0.68, 0.71, -0.00, 0.41, 0.06, -0.22
-3.96, -2.71, 1.91, 0.42, -0.87, 0.37, 0.37, 0.35, 0.30, 10.80, 2.99, -2.71, 0.27, 0.96, 0.10, 0.43, -0.39, -0.21, -1.32, 1.96, 0.36, -0.17, 0.60, 0.82, -0.51, 0.32, -0.08, 1.82, -3.04, 1.73, 0.43, 0.85, 0.27, 0.15, 0.17, -0.29, -7.30, 3.60, 0.61, 0.69, -0.61, 0.69, 0.72, 0.33, 0.59, -2.33, -1.04, -0.78, 0.68, 0.70, -0.01, 0.41, 0.06, -0.23
-6.52, -1.53, 2.13, 0.44, -0.84, 0.39, 0.38, 0.35, 0.29, 7.78, 3.13, -4.18, 0.29, 0.95, 0.07, 0.44, -0.39, -0.20, -2.56, 3.52, -0.96, -0.18, 0.59, 0.83, -0.51, 0.32, -0.08, 3.29, -0.22, 0.78, 0.43, 0.85, 0.25, 0.15, 0.17, -0.28, -5.35, 3.80, 1.17, 0.69, -0.60, 0.69, 0.73, 0.33, 0.59, 0.75, 0.14, -1.04, 0.68, 0.71, -0.03, 0.40, 0.05, -0.23
-3.94, -4.14, 2.79, 0.44, -0.85, 0.40, 0.38, 0.34, 0.29, 10.92, 3.07, -2.74, 0.29, 0.95, 0.08, 0.44, -0.39, -0.21, -1.67, 3.48, 1.65, -0.16, 0.59, 0.82, -0.51, 0.32, -0.09, 2.75, -0.81, 1.22, 0.43, 0.85, 0.26, 0.15, 0.17, -0.28, -4.31, 3.36, 1.11, 0.70, -0.61, 0.70, 0.72, 0.33, 0.59, 0.28, 2.19, -0.02, 0.69, 0.71, -0.02, 0.41, 0.05, -0.23
-4.85, -2.77, 2.18, 0.44, -0.85, 0.40, 0.38, 0.35, 0.30, 7.87, 4.67, -2.72, 0.29, 0.95, 0.09, 0.44, -0.39, -0.20, -2.50, 4.43, 1.77, -0.16, 0.59, 0.83, -0.50, 0.32, -0.09, 3.19, -1.42, 3.23, 0.42, 0.86, 0.24, 0.15, 0.17, -0.29, -4.10, 3.40, 0.62, 0.69, -0.60, 0.69, 0.72, 0.33, 0.59, 1.32, 0.89, -0.46, 0.68, 0.72, -0.01, 0.41, 0.06, -0.23
-3.47, -3.14, 2.05, 0.44, -0.85, 0.40, 0.38, 0.35, 0.30, 10.18, 6.00, -1.47, 0.28, 0.96, 0.08, 0.43, -0.39, -0.21, -3.04, 3.69, 3.63, -0.16, 0.60, 0.83, -0.50, 0.32, -0.09, 5.20, 0.68, 2.97, 0.43, 0.86, 0.26, 0.15, 0.17, -0.29, -1.71, 2.85, 0.49, 0.70, -0.61, 0.68, 0.72, 0.33, 0.59, 2.38, 0.52, 0.22, 0.69, 0.72, -0.02, 0.42, 0.06, -0.24
-2.18, -4.16, 0.95, 0.43, -0.86, 0.40, 0.38, 0.35, 0.30, 12.99, 4.97, -0.40, 0.29, 0.97, 0.08, 0.44, -0.39, -0.20, -3.48, 3.22, 3.55, -0.15, 0.60, 0.83, -0.51, 0.32, -0.09, 7.66, -1.47, 2.50, 0.42, 0.86, 0.25, 0.15, 0.17, -0.28, -1.70, 3.33, 0.34, 0.69, -0.62, 0.69, 0.72, 0.33, 0.58, 3.51, 0.13, 0.11, 0.68, 0.71, -0.02, 0.41, 0.06, -0.24
-3.12, -2.62, 1.17, 0.43, -0.87, 0.37, 0.38, 0.35, 0.30, 10.19, 5.29, -1.17, 0.27, 0.97, 0.10, 0.44, -0.39, -0.21, -3.78, 2.67, 3.13, -0.17, 0.60, 0.83, -0.51, 0.32, -0.09, 5.80, -0.28, 2.53, 0.42, 0.86, 0.27, 0.15, 0.17, -0.29, -2.63, 4.25, 0.49, 0.69, -0.62, 0.67, 0.72, 0.33, 0.59, 2.21, 0.01, -0.68, 0.70, 0.72, 0.01, 0.41, 0.06, -0.22
-2.33, -1.79, 1.64, 0.44, -0.86, 0.36, 0.39, 0.34, 0.29, 10.06, 5.05, -2.86, 0.28, 0.97, 0.13, 0.44, -0.39, -0.20, -3.00, 0.90, 2.86, -0.20, 0.61, 0.84, -0.51, 0.32, -0.08, 4.28, 0.00, 1.11, 0.43, 0.86, 0.29, 0.16, 0.18, -0.28, -4.12, 3.51, 1.15, 0.71, -0.62, 0.65, 0.72, 0.33, 0.59, -0.58, 0.83, -0.40, 0.70, 0.72, 0.01, 0.41, 0.06, -0.23
-4.34, -2.21, 2.32, 0.44, -0.86, 0.38, 0.38, 0.35, 0.30, 8.66, 5.05, -4.19, 0.28, 0.97, 0.12, 0.44, -0.39, -0.20, -1.83, 2.56, 2.24, -0.20, 0.61, 0.83, -0.51, 0.32, -0.09, 3.34, 1.21, 1.18, 0.45, 0.85, 0.29, 0.16, 0.18, -0.29, -5.00, 2.03, 2.33, 0.71, -0.62, 0.67, 0.72, 0.33, 0.59, 1.85, 1.71, -0.66, 0.70, 0.70, 0.00, 0.41, 0.06, -0.23
